LINK ID,avg_congestion_score,max_volume,total_volume
1036690,0.506060606,440,5344
1036073,0.506010003,1033,12545
1064877,0.506003499,1048,12727
8893036,0.505792942,784,9517
1017275,0.50574147,254,3083
8901511,0.505684755,645,7828
7109520,0.505471724,1226,14873
1018379,0.505470205,358,4343
1065569,0.505364491,567,6877
1017657,0.505359423,3654,44318
8896797,0.505332201,883,10709
8236810,0.505208333,696,8439
1065250,0.505098684,760,9213
8901525,0.505068289,781,9467
1094295,0.505064457,1086,13164
1065911,0.504997299,617,7478
1085361,0.504948535,1263,15306
1065353,0.504707379,655,7934
1065085,0.504617586,1922,23277
1065243,0.504617117,370,4481
1018371,0.50447484,987,11950
1065014,0.504420866,377,4564
1017636,0.504370282,3356,40624
1017892,0.504356436,2525,30564
1017580,0.504340278,1440,17430
8903041,0.504333163,1952,23627
8902738,0.504220665,3781,45755
1036312,0.504189108,1671,20220
1017506,0.504107685,1978,23931
1016836,0.503854533,1989,24052
8907116,0.503850385,1515,18320
1018267,0.50380908,536,6481
1085524,0.503785728,1761,21292
1018073,0.503753754,1776,21472
1065954,0.503731343,469,5670
8902922,0.503606507,1629,19689
8903247,0.503445878,3954,47775
1065760,0.503405449,624,7539
1064627,0.503342983,1209,14605
1064653,0.503302253,429,5182
8101127,0.503250189,2205,26632
1064552,0.50304878,410,4950
8901651,0.502875719,1333,16088
1014516,0.502851256,1739,20987
1017779,0.502825213,1991,24027
1018243,0.502816752,784,9461
1018140,0.502681253,1554,18748
8909479,0.502501563,1066,12856
7107621,0.502500488,3416,41197
1037268,0.502485949,771,9298
1036969,0.502464695,1251,15086
1036714,0.50245614,950,11456
1065789,0.502358491,636,7668
1018343,0.502356268,1061,12792
1064852,0.502270807,789,9511
7107050,0.502262205,1584,19094
8901719,0.502257747,3894,46939
1064505,0.502111486,888,10701
1090734,0.502074689,482,5808
1014172,0.501987913,1572,18939
1014410,0.501742788,2080,25047
1090720,0.50164551,1418,17072
1036837,0.501580173,501,6031
8903127,0.501560549,801,9642
8893034,0.50154321,810,9750
1018623,0.501501888,971,11687
1085523,0.501492942,1535,18475
1035631,0.501339286,1120,13476
8893978,0.50127866,945,11369
1065084,0.501219512,1640,19728
1065321,0.501218027,821,9876
1065119,0.501172529,995,11968
8104375,0.501078186,1198,14407
8902382,0.50101626,2214,26622
1085275,0.500949948,1272,15293
1018450,0.5008125,2000,24039
8894496,0.500693001,481,5780
1092311,0.500656168,508,6104
8893033,0.500620347,806,9684
1091602,0.500600384,694,8338
1017651,0.500542436,3303,39679
1064635,0.500459819,1178,14149
1037256,0.500448994,464,5573
1018257,0.500369198,790,9487
8903330,0.500364219,1144,13738
8902496,0.500209908,1588,19064
1037266,0.500123824,673,8078
1085229,0.500109794,1518,18220
8907118,0.500082102,2030,24364
1065385,0.499890925,764,9166
1096915,0.499746707,987,11838
8898133,0.499618612,437,5240
1035756,0.499593099,512,6139
8106699,0.499578059,395,4736
1064924,0.499570447,679,8141
1065456,0.499533265,982,11773
8118600,0.499531835,801,9603
1036096,0.49949187,1722,20643
1065902,0.499365189,722,8653
1065122,0.499320283,613,7346
1036616,0.499243189,991,11874
8242100,0.499130651,671,8038
1036307,0.499118525,1229,14722
8102661,0.498961976,2288,27399
1036309,0.498780488,820,9816
1085272,0.498652389,1144,13691
1036979,0.498596718,1158,13857
1094829,0.498576605,966,11559
1015096,0.498474894,2131,25494
1017637,0.49842974,3423,40947
1093353,0.498384491,619,7404
1065963,0.498351218,1491,17833
1016913,0.498304951,1057,12641
1064657,0.498240563,521,6230
8901927,0.498113682,1988,23766
8583400,0.498094765,1509,18039
1090568,0.497864583,800,9559
1017683,0.497747748,518,6188
1017034,0.497667675,661,7895
1065613,0.497652582,994,11872
8107228,0.497370937,523,6243
1088864,0.497265122,2072,24728
1096891,0.497188755,1245,14856
8897496,0.497120817,767,9151
8903326,0.4971038,1079,12873
1018228,0.496890547,469,5593
8908040,0.49688025,1389,16564
8902670,0.496829958,1827,21785
8903181,0.496808116,3146,37511
1015109,0.496661023,886,10561
8902543,0.49662874,791,9428
8907801,0.496623563,580,6913
8911459,0.496575342,511,6090
1036923,0.496421904,1607,19146
1017897,0.4964147,3347,39876
1065657,0.496325985,499,5944
1090637,0.496232629,1847,21997
5103570,0.496189954,1367,16279
1065166,0.496153846,780,9288
8905590,0.496063429,1503,17894
8902271,0.495889545,1186,14115
1065087,0.495889488,1855,22077
1065788,0.495810056,358,4260
1095265,0.495730028,1210,14396
1036885,0.49563128,763,9076
1036603,0.495535714,728,8658
1065459,0.495508982,668,7944
1035859,0.495472391,1316,15649
1037106,0.495443531,1582,18811
1064692,0.495410628,690,8204
1017358,0.49537037,1737,20651
1064574,0.495324396,1007,11971
1036520,0.495309654,1830,21754
1036795,0.495286195,495,5884
1017516,0.495242215,3179,37785
8902104,0.495196078,1275,15153
8895144,0.495110096,2846,33818
1038445,0.495094797,756,8983
1016755,0.495018116,368,4372
1064642,0.495007465,893,10609
8902294,0.494843421,1107,13147
1090237,0.494826159,604,7173
1017628,0.494813569,1189,14120
1065890,0.494639968,412,4891
1018261,0.494442226,1252,14857
8100817,0.494111776,835,9902
1065158,0.49398443,1413,16752
1018414,0.493975396,989,11725
1092231,0.493925486,926,10977
1097733,0.493801653,726,8604
1017695,0.493677043,1285,15225
1036484,0.493660131,1275,15106
1035775,0.493473896,332,3932
1090578,0.493301922,902,10679
1064616,0.493259086,853,10098
1090243,0.493222222,375,4439
8903060,0.49318293,1363,16133
1097486,0.493141593,565,6687
8905020,0.493099231,954,11290
1096889,0.493073782,1143,13526
7109595,0.493001555,643,7608
1065401,0.492988606,1141,13500
1018291,0.492933062,737,8719
8897974,0.492896522,786,9298
1065377,0.492651515,550,6503
8906914,0.492547425,3075,36350
8102531,0.492476852,936,11063
1017921,0.492468091,1123,13273
1064800,0.492445703,706,8344
1037007,0.492407241,1114,13165
8897522,0.492374005,1131,13365
1036301,0.492361714,1151,13601
7107082,0.492256637,452,5340
1018551,0.492246241,1596,18855
1016947,0.49224537,1080,12759
8903033,0.492209787,1519,17944
7107597,0.492083018,1321,15601
1035857,0.492081885,1726,20384
1017868,0.492081796,542,6401
1017082,0.492072552,657,7759
1037011,0.491959064,1140,13460
1018318,0.491905249,489,5773
5103571,0.491836158,1475,17411
1036647,0.491830709,1270,14991
8902082,0.49165539,2217,26160
1095700,0.49164557,1975,23304
7106984,0.491616617,333,3929
1064690,0.49156746,756,8919
1064842,0.491559053,2478,29234
8897495,0.491542289,1340,15808
8107512,0.491212654,1138,13416
1065932,0.491211898,678,7993
1085208,0.491140464,776,9147
1017445,0.491016679,1359,16015
1018390,0.490975281,1362,16049
8906905,0.490803852,3081,36292
1064571,0.490703851,502,5912
1065378,0.490580448,491,5781
1035847,0.490576635,2003,23583
8891094,0.490483539,648,7628
1017841,0.49033528,1884,22171
1016866,0.490331492,543,6390
8897975,0.490276577,1157,13614
1065078,0.490193559,1946,22894
1017713,0.490187872,1792,21082
1090231,0.490144501,1188,13975
1065111,0.490114119,628,7387
1018040,0.490089437,1379,16220
1036545,0.49002924,1425,16759
1017990,0.489852608,735,8641
8902375,0.489807206,1582,18597
5102050,0.489705278,1623,19075
7107021,0.489634146,1845,21681
1016980,0.489311412,1992,23393
1018037,0.489293362,1401,16452
1036194,0.489181439,959,11259
8901812,0.489167261,2804,32919
1065114,0.489141414,660,7748
8893482,0.489135305,1488,17468
8899650,0.488997555,1227,14400
8235910,0.48869846,671,7870
1065144,0.488687276,372,4363
8911442,0.488631489,1554,18224
1065710,0.488602392,669,7845
8902396,0.488549981,877,10283
1065453,0.488340436,704,8251
1017676,0.488198925,1550,18161
1016834,0.488000706,1889,22124
8622000,0.487984496,1075,12590
1038298,0.487964589,1139,13339
8902008,0.487960096,969,11348
8102777,0.487923234,1142,13373
1097739,0.487774123,760,8897
1064899,0.487749688,534,6251
1092199,0.487687428,1445,16913
1090223,0.487361769,633,7404
1036308,0.487256017,1759,20570
1036153,0.487253289,608,7110
8102614,0.487239583,1760,20581
1016867,0.486928105,459,5364
1090712,0.486871254,1279,14945
1097548,0.486851585,694,8109
8901563,0.486810552,834,9744
1090674,0.48679868,505,5900
1036664,0.486626172,782,9133
8898125,0.486469245,1241,14489
5102051,0.486469222,1435,16754
8119400,0.486439011,1186,13846
8570432,0.486385234,912,10646
1064697,0.48625105,397,4633
8622010,0.486142605,1323,15436
8901522,0.486111111,768,8960
1017339,0.485991379,812,9471
8893483,0.485961768,1116,13016
8102714,0.485958309,1727,20142
1065098,0.485896493,1359,15848
8903306,0.4856875,2000,23313
8106799,0.485638762,1529,17821
1036270,0.485462735,1221,14226
1064900,0.485273973,365,4251
8903073,0.485211706,2409,28053
1095754,0.485205314,966,11249
1091639,0.485193167,2088,24314
7109100,0.485158555,452,5263
1065095,0.485099338,1812,21096
1065933,0.484960098,1086,12640
8893035,0.48494715,883,10277
1085155,0.484585122,1165,13549
1065655,0.484539768,1865,21688
8898135,0.484529233,439,5105
1037292,0.48435008,418,4859
8911444,0.484313725,1530,17784
8907803,0.484180036,935,10865
1017426,0.484136086,872,10132
7104882,0.483726642,4852,56329
1017913,0.483552632,1102,12789
1017534,0.483498896,3775,43805
8904481,0.483440797,853,9897
8898691,0.483433735,1245,14445
1091591,0.483342934,2604,30207
1065069,0.483274795,1993,23116
1097722,0.483240313,2598,30131
1065702,0.483150028,591,6853
1016768,0.483117816,580,6725
8901617,0.483114035,1710,19827
8899652,0.48309949,392,4545
8901794,0.48301039,1187,13760
1018559,0.482989639,3346,38786
8902888,0.482928241,432,5007
7109040,0.48272091,381,4414
1089207,0.48267098,541,6267
1036696,0.482631931,499,5780
8911448,0.482615464,1927,22320
1083891,0.482522437,2117,24516
1018247,0.482507289,343,3972
1036295,0.482476278,1089,12610
1014290,0.482433108,1333,15434
8909497,0.482421041,1562,18085
1017519,0.482350224,1263,14621
1094566,0.482273201,959,11100
1090171,0.482222222,1425,16492
8891102,0.482064018,1208,13976
8569300,0.482017544,475,5495
8899645,0.48194191,1096,12677
1017889,0.481926864,1185,13706
1036060,0.481807171,1720,19889
1064633,0.48158118,2554,29519
1017970,0.481535471,343,3964
1090601,0.48139502,589,6805
1091068,0.481387479,394,4552
1065913,0.481375358,698,8064
1018456,0.481214963,1546,17855
8903131,0.481120912,4648,53670
1036311,0.481093819,2281,26337
1017555,0.481060606,363,4191
1064425,0.481028742,951,10979
1064465,0.480787037,720,8308
8906911,0.480769231,559,6450
1036071,0.480692991,1051,12125
1018172,0.480649189,534,6160
1018458,0.480521156,323,3725
8570414,0.480419365,1081,12464
8902548,0.480297967,1197,13798
1036041,0.480157015,1157,13333
1064822,0.480057705,491,5657
1064683,0.480025307,461,5311
1065951,0.479801929,1279,14728
7107085,0.479773463,721,8302
1064821,0.479765013,1149,13230
8599900,0.479631993,1567,18038
8891101,0.479600694,768,8840
1091575,0.479575163,408,4696
8104327,0.479514121,1499,17251
1038516,0.479483283,1974,22716
8902830,0.47945845,357,4108
1094567,0.479408149,949,10919
8907797,0.479238506,1160,13342
1037331,0.479166667,448,5152
1037271,0.479166667,550,6325
1018139,0.479080341,1448,16649
1064688,0.478713768,460,5285
1085395,0.478710462,685,7870
1065865,0.478645066,679,7800
1035918,0.478636556,1572,18058
8899653,0.478578325,1381,15862
1064677,0.478559084,1543,17722
8104284,0.478448276,435,4995
1065681,0.478421813,923,10598
1092281,0.478386392,534,6131
1018155,0.478350614,868,9965
8104174,0.478315741,2179,25014
1035861,0.478080674,1880,21571
1017941,0.478030303,385,4417
1018060,0.477910053,1575,18065
1016603,0.477880048,842,9657
8901526,0.477854744,794,9106
1065329,0.477809254,353,4048
1064841,0.477764423,1040,11925
1017769,0.477722562,1962,22495
1092219,0.477705833,1583,18149
1018055,0.47755984,752,8619
1064705,0.477536848,588,6739
8901506,0.477447917,800,9167
8107508,0.477337616,467,5350
8902101,0.477322723,1288,14755
8902013,0.477254428,828,9484
1017690,0.477021747,981,11231
8901964,0.476969955,1764,20193
1014401,0.476921103,2273,26017
5104314,0.476820822,746,8537
5103659,0.47654827,1281,14651
1018624,0.476479109,1093,12499
1018153,0.476449275,92,1052
1015113,0.476444517,1523,17415
1036721,0.476281299,852,9739
1018057,0.476190476,1092,12480
1013950,0.476140596,716,8182
1064481,0.475945017,485,5540
1018074,0.475938438,1110,12679
1090160,0.475826193,1634,18660
1065624,0.475812408,677,7731
8901943,0.475809637,2954,33733
8911441,0.475745564,883,10082
1037147,0.475663534,2022,23083
8102507,0.475626362,918,10479
1064850,0.475585451,1338,15272
1064632,0.475368163,1426,16269
1064928,0.47516167,567,6466
1014299,0.475149477,669,7629
1036541,0.4750718,1857,21173
8893013,0.474989557,798,9097
8104306,0.474935897,650,7409
8897485,0.474892241,1160,13221
8894000,0.474839581,987,11248
1017608,0.474814064,493,5618
1016850,0.474784111,965,10996
8107226,0.474734043,470,5355
8911437,0.474726776,671,7645
1088858,0.474529613,1559,17755
1017298,0.474486479,1282,14599
8896507,0.474450812,698,7948
1097725,0.474400577,1849,21052
7107623,0.474334083,4893,55702
1014422,0.474090993,1806,20549
1095264,0.47396789,1090,12399
8241800,0.473770277,637,7243
1094834,0.473612673,889,10105
5103162,0.473516949,590,6705
1064556,0.473433371,883,10033
8908402,0.473306333,679,7713
1014058,0.473133199,991,11253
8902204,0.47309566,1129,12819
1063445,0.473035597,2032,23069
1018059,0.472812024,2190,24851
8902374,0.472712862,1840,20875
8897529,0.47254415,906,10275
7107070,0.472475323,439,4978
8902887,0.47246696,908,10296
8893001,0.472249563,1524,17273
1064451,0.472247847,1084,12286
1018560,0.472213654,1621,18371
1065010,0.47210249,348,3943
1064647,0.472021566,1592,18035
7107049,0.47183313,1642,18594
1014277,0.471799015,2166,24526
8909683,0.471791637,1387,15705
1035985,0.471503831,522,5907
1018344,0.471406491,647,7320
1064545,0.47131096,1326,14999
1065077,0.471248362,1526,17259
8904657,0.47124183,1020,11536
8903257,0.471209913,1029,11637
1018191,0.470901986,789,8917
1091585,0.470860129,1866,21087
1082349,0.47079499,652,7367
1017037,0.470776451,586,6621
8102801,0.470679012,702,7930
8903255,0.470512109,3606,40720
1064626,0.470489297,1090,12308
1065475,0.47041847,693,7824
8899336,0.470410628,759,8569
8902490,0.470286515,1844,20813
1085413,0.470114943,1885,21268
1090238,0.470061728,675,7615
1095740,0.47003367,495,5584
8908042,0.469969717,1486,16761
1017974,0.469927096,823,9282
1088442,0.469886364,660,7443
1065765,0.469722535,889,10022
1064694,0.469666216,739,8330
8102684,0.469448324,716,8067
1036189,0.469387755,735,8280
8104570,0.469375736,849,9564
1064518,0.469302902,471,5305
8897475,0.469237589,470,5293
8907124,0.469045885,1373,15456
1014162,0.468968969,666,7496
8621100,0.468940654,601,6764
1017859,0.468831625,1659,18667
5103317,0.468756102,1707,19204
8901637,0.468726662,1339,15063
1064407,0.468648208,614,6906
1014275,0.468604651,2150,24180
1090713,0.468540434,845,9502
1064689,0.468527013,654,7354
1017540,0.468511056,1613,18137
8893014,0.46845301,947,10647
8104323,0.468417367,1190,13378
1036305,0.468233618,1170,13148
8902214,0.468134034,1522,17100
1064675,0.468133437,642,7213
8909904,0.468054438,1243,13963
8897973,0.468014596,1119,12569
1017018,0.467876344,620,6962
5103158,0.467755751,681,7645
1063441,0.467638137,2033,22817
1091606,0.467477376,442,4959
1041401,0.46744186,2150,24120
1065088,0.467335116,1870,20974
1094833,0.467056422,449,5033
1090639,0.466960537,1985,22246
1065665,0.466931217,819,9178
1016833,0.466868932,2060,23082
1018135,0.466806555,2085,23359
1094840,0.46680296,428,4795
8899644,0.466628673,1316,14738
1065074,0.46662173,1669,18691
8102662,0.466573492,1431,16024
1017842,0.466548058,1897,21241
1036805,0.466525858,651,7289
8902982,0.46651009,479,5363
1036394,0.46650781,1259,14096
1018478,0.466426859,695,7780
1014282,0.466344566,1009,11293
8905035,0.46614053,491,5493
7107081,0.465690691,555,6203
7107083,0.46563786,405,4526
5103475,0.465189394,1100,12281
8104322,0.465087464,1715,19143
8902198,0.464927288,2338,26088
8907125,0.464834301,1378,15373
1018439,0.464832621,468,5221
8903166,0.46458497,1273,14194
1065454,0.464497278,1041,11605
5103443,0.464326241,1175,13094
1065952,0.464315878,592,6597
1018141,0.4643,1250,13929
8901530,0.464282003,1604,17873
8903149,0.464125056,741,8254
8189300,0.464096089,1287,14335
1037010,0.463976674,1329,14799
8911453,0.463956365,741,8251
1064764,0.463907164,456,5077
1083622,0.463869464,715,7960
1038285,0.463756706,1429,15905
1017433,0.463662791,258,2871
1036689,0.46347185,373,4149
1092312,0.463304094,570,6338
1097417,0.463231904,723,8038
8101130,0.463211831,1358,15097
1036866,0.463093375,639,7102
8893929,0.463063764,1286,14292
1065692,0.462822138,789,8764
1090240,0.462814339,623,6920
1017845,0.462593462,1917,21283
1097774,0.462576615,707,7849
1036968,0.462568571,1033,11468
8102716,0.462491106,1874,20801
1089592,0.462003118,1283,14226
1018214,0.461923412,383,4246
