LINK ID,CO2_Hour_0,CO2_Hour_1,CO2_Hour_2,CO2_Hour_3,CO2_Hour_4,CO2_Hour_5,CO2_Hour_6,CO2_Hour_7,CO2_Hour_8,CO2_Hour_9,CO2_Hour_10,CO2_Hour_11,CO2_Hour_12,CO2_Hour_13,CO2_Hour_14,CO2_Hour_15,CO2_Hour_16,CO2_Hour_17,CO2_Hour_18,CO2_Hour_19,CO2_Hour_20,CO2_Hour_21,CO2_Hour_22,CO2_Hour_23
1018147,7013.84935,5233.575661,3581.996457,3067.218523,4118.223471,7507.178203,10359.90592,11539.60535,14671.17112,15572.0325,14113.49502,12783.65203,12676.40662,16558.69021,15443.33802,16494.34297,15807.97239,16129.7086,14285.08767,12590.6103,9737.882583,12676.40662,13041.04099,10209.76236
1018148,3282.246516,494.4409816,2051.404072,84.16016708,1567.483112,410.2808145,3271.726495,3240.166432,2714.165388,7164.134222,1714.763404,3271.726495,2566.885096,3198.086349,2114.524198,2482.724929,3713.567372,4008.127957,2577.405117,2524.805012,2998.205952,1588.523154,1683.203342,1220.322423
1018149,5476.30747,2993.790494,3363.043591,2516.601877,1976.924273,3567.552999,5481.988287,6033.027524,5328.606231,5464.945836,6095.51651,6385.23817,6589.747578,6368.19572,6385.23817,6356.834086,5998.942623,5521.754005,5214.989894,5254.755612,5675.136061,5663.774427,5516.073188,4680.993107
1018150,8712.387459,8228.365933,6260.01173,7195.786679,9551.358103,24136.54007,33429.75336,33236.14475,37108.31695,35914.39719,28492.7338,24104.27197,22200.45397,26427.57529,23846.12716,22039.11346,22361.79448,21490.55573,20974.2661,15650.02932,15940.44224,15682.29743,14875.59488,10132.18393
1018151,297.764039,198.5093593,1575.66804,310.1708739,99.25467966,682.3759227,570.714408,868.478447,1290.310836,1129.021981,1017.360467,1004.953632,1079.394641,1215.869826,980.1399616,1141.428816,1029.767301,905.6989519,856.0716121,806.4442722,781.6306023,545.9007381,1476.41336,521.0870682
1018152,24649.18947,21989.20499,13891.03004,12708.81471,11290.15633,20274.99278,32983.80749,46461.06216,57396.5539,53317.91103,55327.67708,55682.34168,57041.8893,61829.86135,59938.31684,61356.97523,64962.73196,58046.77232,59051.65535,50835.25886,52431.24954,48766.38204,49593.93277,37771.77955
1018153,552.1187607,846.5820997,1509.124613,736.1583476,220.8475043,846.5820997,957.0058519,1914.011704,2318.898795,2502.938382,2098.051291,2134.859208,2024.435456,2318.898795,2318.898795,2061.243373,1950.819621,1950.819621,2208.475043,1141.045439,957.0058519,883.3900171,3386.328399,883.3900171
1018154,3788.633319,2435.549991,1623.699994,1522.218744,1477.115966,4589.207621,7317.925666,10001.54093,11659.06801,11737.99787,10407.46593,12764.08606,10881.0451,13203.83814,12222.85273,11828.20343,11196.76454,11523.75968,10260.8819,7520.888165,6122.70206,7148.79025,5942.290949,5491.263173
1018155,139.8610671,101.1760911,65.46688249,56.53958033,71.41841726,241.0371583,485.0500839,1824.145408,2582.966091,1934.248801,1603.938621,1898.539592,1478.956391,2097.916007,1830.096942,1880.684988,1949.127638,2154.455587,2437.153489,2068.158333,1327.192254,630.8626858,470.171247,324.3586451
1018156,36101.94759,37421.05721,26173.912,19300.6566,15551.60819,23674.5464,52208.97036,57346.55521,59151.65259,66024.90799,74980.96807,68524.27359,74911.54124,71023.6392,75605.80947,77063.77274,70884.78555,73800.71209,71301.34649,60679.04268,60331.90857,61859.29866,62067.57912,45543.99542
1018157,1527.543581,1530.623306,883.8810642,840.7649147,970.1133631,1392.035683,2380.627396,2586.968968,3159.797811,3113.601937,3310.704334,2586.968968,2368.308496,2568.490619,2996.572388,3113.601937,2907.260364,2993.492663,2728.636317,2312.873447,2004.90095,1570.659731,1866.313327,1364.318158
1018158,30698.73847,31535.4522,23298.14973,17758.52775,25404.36017,43537.96649,76905.53326,76833.40276,74193.42666,84738.90496,85186.11403,84219.5654,86470.03683,85070.70524,85315.94892,84479.23518,82820.23381,66864.96842,51818.54726,60142.40633,71135.0937,72923.92996,70774.44122,45802.86402
1018159,23864.12675,21477.71408,12606.48435,13695.93361,14837.26141,22204.01359,31282.75746,44200.51302,47313.22521,45704.99058,49388.36667,50529.69447,42073.49303,51826.65788,50529.69447,51307.87251,56288.21201,59349.04566,45549.35497,42436.64279,43681.72766,41710.34328,32216.57111,29830.15844
1018162,35970.92823,21139.31327,17644.50745,13212.0708,16877.35495,29833.70825,33413.75324,58815.02484,87455.38476,79357.66395,68191.33314,64781.76649,61713.1565,63588.41816,65889.87565,68361.81148,69555.15981,83704.86143,76374.29312,67850.37648,52081.13069,51143.49986,42022.90905,34180.90574
1018163,22806.44624,17652.04818,10873.66168,6637.170114,15110.15324,21041.24143,26266.24769,44412.55321,54721.34935,52250.0626,51614.58887,48860.86935,45895.32526,49284.51851,49919.99224,51332.1561,53521.01007,57263.24428,57475.06886,50979.11513,37845.99129,33821.3243,34880.4472,24995.30022
1018166,2589.405807,2029.012013,1668.298766,1565.237839,1507.266067,1758.477078,3239.977913,4663.506976,5958.20988,5861.59026,5996.857728,5900.238108,6067.712116,6769.814685,6776.255993,6930.847385,7800.423962,7536.330335,7104.7627,6132.125196,5455.787858,4747.24398,5642.585789,4006.493563
1018167,28614.74375,19554.66657,12910.60998,15024.62799,10947.59326,18422.15693,44998.38331,48622.41419,52246.44506,55190.97014,63194.03831,65157.05503,64175.54667,69460.59169,67875.07819,68705.58526,68554.58398,72782.61999,75651.64443,70366.59941,56096.97786,50811.93284,42355.8608,36391.31
1018168,25291.45124,18825.96746,14071.93528,13691.6127,21583.30613,39078.14458,64844.99904,97077.33727,104018.2243,86143.06324,81864.43427,81674.27298,77205.48273,79962.8214,81579.19234,83195.56328,90897.09543,90706.93414,71976.04732,62848.30552,46779.67673,46684.59608,42025.64454,34419.19304
1018169,41244.4141,33738.67388,21699.76381,16795.02268,23631.93457,46892.29783,99209.53662,140305.3222,145953.2059,138521.78,134360.1814,129232.4975,122915.7854,123510.2995,122321.2714,124996.5847,126780.1269,125219.5275,118828.5012,102702.3068,89994.56842,85684.34136,75057.40223,59748.66475
1018170,60999.07642,43749.3376,32999.50036,32499.50793,30666.20236,50665.89954,90581.96185,124248.1188,135831.2767,142664.5066,131831.3373,141081.1972,136497.9333,140081.2124,139414.5558,138581.2351,135497.9485,142831.1708,130331.36,119581.5228,112164.9684,113164.9533,120581.5076,64582.3555
1018171,17003.31865,10451.58119,7851.685372,6291.747881,12791.48743,23763.04778,56157.74968,71965.11625,73213.06625,68637.24961,63489.45589,59225.62674,52465.89762,59017.63508,56677.72884,52881.88095,52621.89137,59381.62049,51321.94346,42430.29976,32914.68106,32238.70815,30002.79774,26310.94568
1018172,3236.525241,3940.117684,2345.308145,1313.372561,2861.275937,1852.793435,4784.428617,6543.409726,10389.71508,9897.200374,10952.58904,5675.645712,5839.817282,5581.833386,8935.624034,7833.329206,12523.9455,6496.503563,6308.878911,8583.827812,3775.946114,4362.27315,5441.114897,4995.50635
1018176,42157.14778,40551.16119,30764.68046,36134.69809,59873.18726,80951.76115,116835.5238,126923.1271,115329.9114,122406.2898,119646.0004,117237.0205,114577.1052,125568.0759,144639.1665,112519.4349,98868.54895,99219.85851,96208.63367,126772.5658,96861.06572,101779.3996,95455.82746,57765.32987
1018177,51668.28048,48289.42835,38152.87196,28157.10108,33084.59377,52231.4225,103336.561,87850.15537,91651.36402,172603.0296,162184.9022,171476.7456,171476.7456,155567.9835,163311.1863,158524.4791,165141.3978,173306.9572,112769.1898,149232.6357,160495.4762,152611.4879,162184.9022,126284.5983
1018178,90370.25551,82141.00878,62703.83092,50082.28685,73659.33116,125155.2309,195280.5298,243191.911,224007.1641,236022.874,226935.3623,244151.1484,247584.2084,250512.4066,251623.1025,256318.3169,251724.0748,222946.9544,204721.4447,225269.3185,217443.9612,222088.6894,212849.7191,144794.3535
1018179,155289.6682,135138.7947,102433.6071,113308.6817,229975.8423,440840.3402,467548.244,415491.8208,425327.3662,432763.9981,452595.0165,458112.5175,464509.6202,429565.4467,434203.3462,436202.4408,443559.1089,385345.4743,371351.8121,353040.1056,377349.0959,376149.6391,379907.937,229016.2769
1018180,5665.541151,5075.189933,3276.678081,2475.814025,2466.661293,3725.161953,6740.98717,8713.400931,9784.270583,9761.388753,10315.12904,9907.832466,9779.694217,9912.408832,10054.27618,10997.00758,12044.9954,11948.89172,11852.78803,11294.47137,10301.39994,9729.35419,9898.679734,7377.102048
1018181,1087.30444,824.7241163,647.205024,547.3505346,1087.30444,1638.353289,2100.642592,3258.215006,3040.014455,2596.216725,2422.395947,2274.46337,2366.921231,2411.301004,2522.250436,2795.925704,4027.464406,3250.818378,2559.23358,2285.558313,2333.636401,2281.859999,1801.079124,1523.705542
1018182,4942.100731,5012.20145,3469.985619,2330.848926,1851.827342,3212.949648,3721.179864,5444.489221,5000.517997,4720.115119,4702.589939,4539.021593,5164.086343,4831.107925,5269.237422,5093.985623,5129.035983,5304.287782,5123.194256,4685.064759,5964.402891,4381.294974,4281.985621,4375.453247
1018183,2872.58073,1899.128216,1728.923329,1155.601603,1713.993076,3693.74466,6802.223391,8011.573906,8256.43006,7584.568663,7297.9078,6739.516327,6106.473589,6569.31144,6518.548579,6646.948757,6485.702022,6124.389892,5613.775231,4876.220719,4926.98358,5124.062923,4261.094284,3078.618225
1018184,810.8604385,513.2969748,394.2715894,247.9695531,468.6624553,716.6320083,1011.715776,1624.200573,2068.066072,1802.738651,1904.406167,1877.129517,1951.520383,2224.286891,2502.01279,2625.997567,2921.081335,2839.251382,2095.342723,1859.771648,1549.809707,1849.852866,1378.710715,880.2919133
1018185,763.339967,414.7100716,127.603099,373.6947898,346.3512686,401.038311,1330.718032,1888.98159,2130.516027,1868.473949,1934.554125,1788.722012,1458.321131,1952.78314,1797.836519,1859.359442,1690.741061,1738.592223,1909.489231,1465.157011,909.1720801,1075.511834,1157.542398,717.7674317
1018186,5476.098687,4037.931355,1493.48146,2544.449895,4148.559611,8905.574632,12832.87773,11726.59517,13330.70488,11505.33866,12666.93535,11560.65278,11228.76801,10509.68435,11615.96691,13164.7625,12003.16581,14768.87222,15985.78304,10011.8572,8075.86271,9679.972426,10067.17132,7412.093172
1018187,110236.2727,99103.50059,72799.5979,58447.05349,83604.93552,149255.5474,218999.0902,274008.0818,256162.903,272534.6266,267350.2475,270351.7301,273789.7921,275645.2541,281429.9298,283503.6815,273789.7921,262984.4545,236298.5449,257581.7857,262875.3097,269806.006,248304.4756,182490.1465
1018188,6551.968939,6921.567187,4871.976903,3763.18216,3830.381841,4502.378655,5812.772443,10382.35078,19622.30698,24863.88213,26779.07305,28055.86699,27417.47002,27383.87018,27686.26875,27249.47082,25838.27751,23553.48834,18379.11287,24023.88611,22915.09137,19521.50745,20227.10411,14951.92912
1018191,865.1396098,1470.737337,513.6766433,448.7911726,275.7632506,1703.243607,2027.67096,3336.19462,4266.219701,3319.973253,2979.324531,2633.268687,2389.948172,2206.106005,2238.54874,2525.126236,2292.619966,2330.469824,2416.983785,1995.228225,1649.172381,2373.726804,1546.437052,410.9413146
1018192,1106.088286,1144.995915,639.1967485,600.2891203,589.1726551,939.3413086,1800.867361,2545.670529,2573.461692,2573.461692,2323.341225,2145.477782,2000.963734,1728.610337,1711.935639,1928.706711,2378.923551,2017.638432,2117.686619,2173.268945,1878.682617,1511.839266,1895.357315,1372.883451
1018193,7885.583634,5640.020082,4543.349511,3864.458205,5848.909715,8433.918919,12846.71241,32847.89474,17964.50841,20810.62966,18826.17815,18173.39804,17442.28433,16920.06025,16789.50423,16789.50423,18800.06694,18225.62045,13838.93816,10548.92645,12115.5987,13003.37963,14100.05021,8747.253368
1018194,22074.90677,24800.75559,12646.15105,15103.88358,11841.80222,13629.24406,22745.19747,30252.45321,29090.61601,35346.66247,32442.06947,35927.58107,31280.23227,34408.2555,30475.88344,31905.83692,28643.75555,24309.20908,15059.19754,17561.61612,24532.63931,24979.49977,18142.53472,17204.12775
1018195,21977.78586,9452.187585,11771.74282,10322.0208,11191.85401,20702.03048,25631.08535,36648.97272,40186.29446,41230.09431,37170.87265,31951.87337,31951.87337,39374.45013,39490.42789,39780.37229,42795.7941,37112.88377,28066.61835,28530.5294,27544.71842,30618.12911,32763.7177,23833.43005
1018196,187565.9906,146287.2929,115564.5981,110207.8206,229238.5689,439492.088,450126.8669,391832.5229,391674.9707,357958.7825,348584.4218,380882.6394,453356.6887,403018.7349,385845.5363,388760.2535,394117.031,355359.1699,278316.1045,308723.6947,352050.572,364575.9783,356146.9313,234122.6896
1018197,3226.035568,2135.544672,1681.173465,2408.167396,5452.454481,8951.112773,13040.45363,70609.28553,84694.79294,86694.02625,87829.95426,75925.42865,27762.08073,40120.97756,41983.8995,41393.21693,43165.26464,77924.66196,39757.48059,13631.1362,9269.172618,10087.04079,6906.442343,5179.831757
1018198,31875.35924,34625.39024,27125.30571,27312.80782,17312.69512,19687.72189,34062.8839,42062.97406,39937.95011,41750.47054,41062.96279,44625.50294,43375.48885,43000.48463,40687.95857,41312.96561,38875.43814,34875.39306,22875.25781,28687.82332,36062.90644,37562.92335,30937.84868,29562.83318
1018199,438.8758668,665.3924432,740.8979687,207.640195,311.4602926,608.7632991,1302.470314,1779.098944,1632.806988,1481.795937,1528.986891,1377.97584,1411.009507,1467.638651,1491.234128,1434.604984,1538.425081,1689.436132,1755.503467,1434.604984,1505.391414,967.4145451,731.459778,670.1115385
1018200,364.767241,414.3472544,265.6072144,162.9057581,548.9215763,761.4073478,1668.013306,1841.543353,2868.557915,2365.674922,2680.86215,2960.635083,2588.784983,2227.559171,3020.839385,3144.789418,2514.414963,2532.12211,3109.375123,1965.493386,1515.731837,1459.068964,1264.29034,740.1587707
1018201,5662.213295,3218.929476,1861.549577,2443.283819,5468.301881,10277.30495,13379.88758,15668.04227,17432.63614,12061.28996,12681.80649,11983.7254,12429.72165,11615.29371,11673.46714,11712.24942,12119.46339,12507.28622,11518.33801,9288.356741,5797.951285,6418.467811,7310.460316,5293.781608
1018202,24589.56912,12495.51574,15155.20383,12445.33294,14703.55868,14703.55868,21177.13912,25844.13898,32869.73015,28654.37545,28754.74104,29256.56898,30260.22486,31916.25707,29055.8378,31314.06354,31765.70868,35981.06339,31765.70868,33572.28927,30912.60118,28604.19265,27851.45074,22080.42942
1018203,10277.14547,8207.921552,5035.11154,5862.801108,11794.57635,22175.18302,23520.17856,28244.90652,31797.07425,21933.77356,23416.71737,21864.79943,22968.38552,22968.38552,21795.8253,21864.79943,29865.79859,23830.56215,20899.1616,16795.20082,12829.18831,13174.05896,11346.2445,10242.65841
1018204,101.7066672,50.85333361,3305.466685,11594.56006,9051.893382,20087.06678,14747.46675,16425.62676,74906.9604,26901.41348,19832.80011,20290.48011,27867.62682,19731.09344,35393.92019,15713.68008,19629.38677,18968.29344,19273.41344,12916.74674,7882.266709,11747.12006,12255.6534,13374.42674
1018205,4252.883278,3428.681092,3033.064043,1978.085245,5604.574862,9593.713441,8637.638905,9264.032566,9989.33049,9626.681528,7483.755845,7351.883496,5241.925901,8637.638905,7549.69202,7417.819671,9132.160217,6890.330272,4714.436502,6230.968523,5571.606775,5274.893988,5967.223824,6230.968523
1018207,31779.57691,29711.88167,20092.60379,20227.45348,22250.19883,42163.00303,70706.18739,100687.7684,102575.6641,96417.52825,96552.37794,77403.72198,77044.12281,86933.10007,82707.80978,76504.72405,84550.75555,80954.76382,82393.16051,78302.71992,63469.25403,56681.81964,57715.66726,47062.54176
1018212,2091.138086,1094.772292,1291.585288,1832.821028,2595.471389,4231.479421,7423.540205,10012.86119,9471.625448,8536.763716,8149.288129,7614.202795,7159.072741,7171.373554,7128.320711,7595.751577,8026.280006,7847.918229,7411.239393,6230.361415,5424.658211,5756.780143,4871.121659,3388.873781
1018213,1088.9213,1010.376157,810.443066,746.1788582,685.4848841,1274.573456,1981.479743,4084.347434,5059.021254,4045.074863,3198.929459,2981.145199,2795.493043,3102.533147,3455.98629,3716.613356,3862.99294,4559.188526,4248.578188,4387.817305,2906.17029,2388.486393,2163.561665,1777.976418
1018214,1531.405405,1339.979729,656.3166021,1121.207529,1367.326254,3883.206563,8067.224901,7465.601349,10145.56081,10473.71911,9899.442082,4047.285713,4566.86969,3910.553088,5004.414091,5168.493242,5906.849419,5414.611967,4949.721041,4867.681466,3719.127412,4512.17664,3637.087837,4457.483589
1018215,10035.90975,7106.172124,5236.126828,6420.488849,6919.167595,10534.5885,22253.53902,91008.87107,106592.5819,107278.2651,107963.9484,108400.2923,106717.2516,116129.8129,112327.3874,113511.7495,111392.3648,110893.686,116503.8219,30107.72926,27240.32648,23936.57979,21879.52996,15521.37596
1018216,8287.371822,7400.815766,4625.509854,3430.586475,7323.723935,18386.40167,51458.79712,51844.25628,49223.13403,51959.89403,49184.58811,48452.21572,46871.83319,49454.40952,51458.79712,57317.77627,57433.41402,52807.90417,39895.02249,45214.35882,39316.83376,33804.76785,27907.24279,14955.81519
1018217,5435.1352,3011.013867,2526.1896,1352.404533,2143.4336,3623.423467,9390.280533,10283.37787,15080.5864,19826.7608,17428.15653,19392.97067,19418.48773,19341.93653,19775.72667,21408.81893,23679.83787,27175.676,26078.44213,23016.39413,15080.5864,16892.29813,12146.12373,5128.9304
1018218,7649.0683,6249.451547,4166.301031,3612.964176,6835.33763,13247.53531,42216.34717,46317.54975,43420.66856,45015.58067,39514.76134,39189.26908,38928.87526,41109.67346,49832.86624,51948.56599,54487.40568,47586.96959,37757.1031,43127.72552,38766.12913,28089.98274,22524.06495,8723.192784
1018219,112885.3057,114152.2564,81464.92882,67908.55653,97745.24508,178069.9183,246738.6452,243191.1833,225200.4836,219562.5531,218485.645,219752.5957,223933.533,220449.4186,221589.6742,230711.7191,244584.8291,217091.9993,153934.5078,197074.1785,217725.4746,238123.3806,216965.3042,204992.6203
1018220,15129.6107,13287.74505,8867.267486,8051.584127,9919.762143,23917.94108,40810.48033,56097.96522,60123.75729,53756.16461,50335.55698,47704.32033,48783.12736,48677.87789,45809.82995,47835.88216,47809.5698,48520.00369,38652.86628,33785.07849,29680.34933,28627.85467,26496.55299,20944.64368
