5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,0~1시,1~2시,2~3시,3~4시,4~5시,5~6시,6~7시,7~8시,8~9시,9~10시,10~11시,11~12시,12~13시,13~14시,14~15시,15~16시,16~17시,17~18시,18~19시,19~20시,20~21시,21~22시,22~23시,23~24시
8892052,"1210022502,1210022502,1210022502,1210022503,1210022503,1210022507,1210022507,1210022508,1210022508,1210022508,1210022508,1210022508,1210022509,1210022509,1210022510,1210022510,1210022510,1210022510,1210022510,1210022510,1210022510,1210025301,1210025301,1210025301,1210025301,1210025301",특별광역시도,서초중앙로,서울특별시 서초구,1.264,6,32,30,29,30,39,30,38,29,24,24,27,25,28,25,19,15,13,15,16,26,32,31,30,38
8892054,"12,100,218,041,210,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,반포대로,서울특별시 서초구,1.187,8,49,49,50,49,49,49,43,36,31,30,32,31,34,35,33,29,24,21,23,29,40,43,46,47
8892055,"12,100,219,021,210,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,반포대로,서울특별시 서초구,1.187,8,43,44,45,46,44,46,38,28,24,27,27,21,27,23,20,16,15,14,20,31,32,31,31,39
8892058,"12,203,414,001,220,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",고속도로,용인서울고속도로,서울특별시 서초구,5.009,2,95,95,93,93,92,91,90,89,88,85,83,83,85,85,85,85,83,83,82,86,87,88,89,93
8892059,"1,050,010,001,105,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,한천로,서울특별시 동대문구,0.681,6,38,39,39,42,39,38,35,32,29,29,28,27,27,26,25,24,20,15,13,22,27,30,32,35
8892060,"1,030,006,800,103,000,000,000,000,000,000,000,000,000",특별광역시도,아차산로,서울특별시 성동구,0.646,6,37,36,35,35,35,34,36,35,32,30,29,30,30,29,28,29,29,29,30,32,34,35,35,36
8892061,"1,220,035,004,122,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,압구정로,서울특별시 강남구,0.918,6,35,36,37,37,43,35,40,35,37,35,33,32,31,29,26,23,22,22,26,29,33,31,30,35
8892062,"1,220,035,101,122,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,압구정로,서울특별시 강남구,0.918,6,29,29,30,30,35,31,35,32,31,26,25,23,24,24,19,16,15,13,15,21,27,26,27,29
8892063,"123,001,710,512,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,백제고분로,서울특별시 송파구,0.945,4,35,34,34,35,35,36,40,32,31,32,34,35,35,35,33,34,34,35,35,36,37,33,38,42
8892064,"121,002,590,412,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,사평대로,서울특별시 서초구,0.649,9,42,43,44,45,39,44,31,28,31,30,28,25,25,20,16,13,13,18,16,17,24,22,25,32
8892065,"121,002,580,212,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,사평대로,서울특별시 서초구,0.649,9,40,40,41,41,52,39,43,35,32,35,35,32,32,39,40,33,25,22,31,34,41,47,49,54
8892091,1240002400,연결로,수도권제1순환고속도로,서울특별시 강동구,0.286,2,77,78,78,78,72,76,67,57,36,58,63,62,61,62,60,58,56,55,62,67,69,70,72,75
8892095,1240002400,연결로,수도권제1순환고속도로,서울특별시 강동구,0.288,1,64,64,65,63,62,64,59,47,43,55,58,59,58,57,57,57,56,52,52,55,59,60,61,63
8892097,1240002300,연결로,수도권제1순환고속도로,서울특별시 강동구,0.254,2,74,74,74,73,69,72,66,66,63,61,59,61,62,62,61,60,54,45,38,55,62,66,68,72
8892999,"1,070,015,703,107,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,보국문로,서울특별시 성북구,0.991,4,29,30,31,30,27,29,26,25,22,22,21,23,23,22,23,22,21,23,24,25,25,25,26,28
8893000,"1,070,015,801,107,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,보국문로,서울특별시 성북구,0.991,4,33,34,36,36,33,35,30,29,26,26,24,24,23,24,23,22,21,19,17,19,22,23,25,28
8893001,"1,000,018,001,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,자하문로,서울특별시 종로구,0.711,4,43,44,44,44,42,44,41,39,39,36,37,38,37,37,36,35,33,34,34,35,37,36,38,40
8893002,"1,060,004,402,106,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,동일로,서울특별시 중랑구,1.029,6,39,41,41,41,37,39,34,23,17,19,23,28,31,30,29,28,27,26,27,32,34,35,31,31
8893003,"1,060,018,502,106,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,중랑역로,서울특별시 중랑구,1.61,2,29,28,28,30,26,27,24,23,21,20,21,21,21,21,20,21,20,21,21,21,21,21,23,24
8893004,"1,060,003,801,106,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,동일로,서울특별시 중랑구,1.029,6,46,47,47,47,44,46,48,47,45,44,45,45,45,44,44,43,43,43,42,43,44,46,45,48
8893005,"1,060,015,801,106,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,중랑역로,서울특별시 중랑구,1.61,2,27,29,28,28,23,24,24,22,22,22,19,19,19,19,19,19,19,18,19,19,20,21,21,22
8893006,"1,060,007,504,106,000,000,000,000,000,000,000,000,000",특별광역시도,면목로,서울특별시 중랑구,1.173,2,22,27,26,28,20,24,19,17,16,17,17,17,17,16,16,17,16,17,17,19,17,20,18,20
8893007,"1,050,009,904,105,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,한천로,서울특별시 동대문구,0.681,6,39,39,41,41,37,39,34,28,23,28,31,32,32,32,31,31,30,30,29,32,32,33,35,38
8893008,"1,060,007,601,106,000,000,000,000,000,000,000,000,000",특별광역시도,면목로,서울특별시 중랑구,1.173,2,24,29,29,29,22,25,20,19,20,18,18,16,17,16,16,15,15,15,15,17,17,18,20,21
8893009,"1,030,006,700,103,000,000,000,000,000,000,000,000,000",특별광역시도,아차산로,서울특별시 성동구,0.646,6,31,30,31,31,29,29,33,30,28,25,22,21,23,20,18,16,15,14,12,25,27,28,29,32
8893010,"1,150,007,805,115,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,곰달래로,서울특별시 양천구,1.463,3,26,29,28,29,25,29,23,20,18,19,19,19,18,19,17,16,15,14,13,16,18,20,22,24
8893011,"1,150,007,901,115,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,곰달래로,서울특별시 강서구,1.463,3,28,29,29,30,27,29,25,21,19,21,21,21,21,21,21,21,21,21,20,22,23,23,24,26
8893013,"116,001,530,811,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,고척로,서울특별시 구로구,1.315,4,22,22,23,22,20,22,20,22,22,21,21,21,20,20,20,20,18,18,18,19,20,21,21,21
8893014,"116,001,540,211,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,고척로,서울특별시 구로구,1.315,4,21,22,22,22,20,22,19,15,12,17,18,19,19,19,19,19,18,18,19,20,20,20,21,21
8893015,"114,003,470,111,400,000,000,000,000,000",특별광역시도,가로공원로,서울특별시 양천구,0.069,6,13,15,13,13,12,13,11,12,11,11,11,10,11,10,10,10,9,9,9,10,10,11,12,12
8893016,"114,003,480,211,400,000,000,000,000,000",특별광역시도,가로공원로,서울특별시 양천구,0.069,6,33,33,33,33,31,32,31,29,29,29,29,28,28,28,28,28,28,27,26,27,28,28,29,31
8893017,"1,140,030,703,114,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,남부순환로,서울특별시 양천구,0.775,4,52,52,54,53,48,49,37,31,34,32,32,38,39,37,37,36,34,30,33,38,41,43,46,42
8893018,"1,150,011,705,115,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,우장산로,서울특별시 강서구,1.327,2,28,28,28,29,27,28,26,21,20,20,22,21,21,21,21,20,20,20,21,22,22,22,23,25
8893019,"1,150,011,601,115,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,우장산로,서울특별시 강서구,1.327,2,26,27,26,28,26,28,24,21,19,20,22,22,22,21,21,20,19,18,18,20,22,23,23,25
8893020,"123,001,810,012,300,000,000,000,000,000",특별광역시도,삼학사로,서울특별시 송파구,0.453,5,33,34,34,35,34,34,33,30,30,29,28,28,27,27,27,27,27,26,27,26,27,27,28,31
8893021,"123,001,720,112,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,백제고분로,서울특별시 송파구,0.945,4,48,49,50,50,46,50,44,43,41,40,40,40,40,40,39,39,39,39,39,40,41,41,44,46
8893022,"123,001,820,012,300,000,000,000,000,000",특별광역시도,삼학사로,서울특별시 송파구,0.453,5,29,29,30,28,30,27,28,26,25,24,24,24,23,23,23,23,22,22,21,22,24,24,26,27
8893023,"1,230,016,700,123,000,000,000,000,000,000,000,000,000",특별광역시도,탄천동로,서울특별시 송파구,1.513,2,48,49,50,49,48,48,44,42,43,44,43,42,41,41,39,36,32,28,24,32,38,40,41,45
8893024,"1,230,016,801,123,000,000,000,000,000,000,000,000,000",특별광역시도,탄천동로,서울특별시 송파구,1.513,2,42,42,43,42,40,43,32,19,13,16,19,26,31,29,29,26,23,20,19,31,34,36,38,41
8893025,"121,002,270,212,100,000,000,000,000,000",특별광역시도,사평대로,서울특별시 서초구,0.293,2,47,47,48,48,45,46,42,39,38,39,39,41,42,40,40,40,39,38,39,40,42,38,40,42
8893026,"12,100,198,001,210,000,000",특별광역시도,동광로,서울특별시 서초구,0.349,2,20,21,21,22,21,22,19,15,14,15,15,15,15,14,13,12,11,9,8,12,14,16,16,19
8893027,"12,100,199,001,210,000,000",특별광역시도,동광로,서울특별시 서초구,0.349,2,26,29,28,28,26,27,24,21,20,20,21,20,20,20,20,20,20,20,21,20,21,22,23,26
8893028,"1,190,019,800,119,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,보라매로,서울특별시 동작구,1.183,4,33,34,35,35,33,34,30,27,23,24,25,26,26,26,25,24,23,22,22,26,28,27,29,31
8893029,"1,200,011,801,120,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,보라매로,서울특별시 관악구,1.183,4,36,37,39,39,35,38,31,26,26,25,26,27,27,26,25,23,23,19,19,27,29,29,30,32
8893030,1200003502,특별광역시도,신림로,서울특별시 관악구,0.141,4,36,33,33,32,31,32,29,25,26,25,28,28,28,28,28,28,28,29,29,30,29,27,27,31
8893031,1200003602,특별광역시도,신림로,서울특별시 관악구,0.141,4,24,34,36,36,33,38,23,14,13,14,12,11,12,12,11,12,10,9,10,12,15,20,23,20
8893032,1170007500,특별광역시도,벚꽃로,서울특별시 금천구,0.022,2,40,42,43,44,39,40,40,40,38,36,34,34,34,33,33,33,32,28,26,35,37,39,39,40
8893033,1170009601,특별광역시도,벚꽃로,서울특별시 금천구,0.022,2,34,33,34,34,31,34,38,35,31,31,28,28,28,27,27,27,27,26,26,27,28,29,31,33
8893034,1170009100,특별광역시도,가산디지털1로,서울특별시 금천구,0.02,4,34,34,35,34,38,35,36,35,34,34,33,33,33,33,33,33,33,31,29,32,33,34,34,33
8893035,1170009200,특별광역시도,가산디지털1로,서울특별시 금천구,0.02,4,23,20,19,22,24,22,24,24,24,21,21,22,21,21,21,21,23,22,19,22,21,22,22,24
8893036,"1,170,008,002,117,000,000,000,000,000,000,000,000,000",특별광역시도,디지털로,서울특별시 금천구,0.191,2,23,23,25,28,23,27,21,17,15,14,17,16,17,16,17,18,21,20,20,21,21,21,21,22
8893037,1170007901,특별광역시도,디지털로,서울특별시 금천구,0.038,6,25,23,23,23,25,27,27,28,24,24,22,23,25,22,22,19,12,9,9,16,25,26,26,25
8893038,"11,600,077,021,160,000,000",특별광역시도,도림천로,서울특별시 구로구,0.323,4,44,44,45,44,36,41,37,34,27,26,30,30,30,30,30,30,29,32,31,34,36,37,36,41
8893148,"167,000,430,116,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,벌말로,서울특별시 강서구,3.472,4,55,55,54,53,51,54,48,44,42,46,44,45,47,48,48,48,48,46,46,50,52,53,55,56
8893436,"12,100,002,041,210,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,중앙로,서울특별시 서초구,1.341,8,55,55,55,54,52,52,51,51,49,49,49,47,47,48,48,48,46,42,39,41,46,49,51,53
8893482,"1,210,007,508,121,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,태봉로,서울특별시 서초구,1.527,6,34,35,35,35,36,34,32,21,17,18,22,26,31,30,29,29,26,24,23,29,32,31,32,32
8893483,"1,210,007,405,121,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,태봉로,서울특별시 서초구,1.527,6,33,32,33,34,36,33,37,34,32,33,34,33,33,33,33,32,29,28,24,29,33,35,30,30
8893796,"1110016201,1110016201,1110016201,1110016201,1110016201,1110016202,1110016202,1110016202,1110016205,1110016205,2180105000,2180376001,2180376401,2180376801,2180376801,2180375801,2180375801,2180375801,2180110500,2180110700,2180110700,2350030000,2350032800,2350032800,2350032800,2350032600,2350032600,2350032600",국가지원지방도,북한산로,서울특별시 은평구,7.482,4,55,56,58,55,52,56,50,46,44,45,44,43,42,42,43,43,42,41,42,44,46,47,48,50
8893857,"22,700,395,002,270,000,000,000,000,000,000,000,000,000,000,000,000",시군도,아리수로,서울특별시 강동구,0.536,5,33,34,32,34,30,31,28,27,23,26,27,27,29,29,28,27,25,25,25,27,28,29,30,33
8893887,"12,300,189,011,230,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,백제고분로,서울특별시 송파구,0.789,4,37,38,39,39,38,39,36,34,31,30,31,29,29,29,28,26,24,22,19,22,28,30,32,34
8893888,"12,300,190,031,230,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,백제고분로,서울특별시 송파구,0.789,4,43,44,44,44,43,44,41,37,33,36,36,36,36,36,35,36,36,36,36,36,36,36,37,40
8893889,"10,800,358,001,080,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,도봉로,서울특별시 강북구,0.531,6,34,35,36,37,32,37,33,35,33,31,30,29,29,28,26,26,28,27,26,26,28,29,27,31
8893890,"10,800,367,001,080,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,도봉로,서울특별시 강북구,0.531,6,41,43,44,44,29,40,19,12,11,13,15,23,27,22,21,21,22,28,30,31,33,34,34,36
8893928,"10,600,074,051,060,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,용마산로,서울특별시 중랑구,1.28,4,40,40,41,40,39,40,39,38,38,36,35,35,35,35,35,34,34,33,31,33,36,37,38,38
8893929,"10,600,073,041,060,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,용마산로,서울특별시 중랑구,1.28,4,39,40,41,41,40,39,32,27,27,28,32,33,34,33,33,32,32,32,32,32,34,35,37,38
8893930,"1130021601,1130021601,1130021601,1130021602,1130021602,1130021602,1130021603,1130063300,1130063300,1130063300,1130024006,1130024006,1130024005,1130024005,1130024004,1130024004,1130024003,1130024003,1130026801,1130026802,1130026803,1130026804,1130026805,1130026805",특별광역시도,성암로,서울특별시 마포구,2.999,4,35,36,36,38,35,39,34,37,36,36,36,36,35,35,35,34,33,33,32,34,32,32,32,33
8893931,"1130026705,1130026705,1130026704,1130026703,1130026702,1130026701,1130023903,1130023903,1130023904,1130023904,1130023905,1130023905,1130023906,1130023906,1130063200,1130063200,1130063200,1130021503,1130021502,1130021502,1130021502,1130021502,1130021502,1130021502",특별광역시도,성암로,서울특별시 마포구,2.999,4,35,35,35,37,35,36,33,28,27,27,28,30,31,31,31,30,30,28,24,29,30,30,31,32
8893973,"11,600,006,011,160,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,경인로,서울특별시 구로구,0.473,6,41,44,42,42,41,45,45,40,40,42,38,39,40,40,40,41,39,38,40,40,42,41,41,38
8893974,"1,150,009,600,115,000,000,000,000,000,000,000,000,000",특별광역시도,강서로,서울특별시 강서구,0.383,6,28,31,30,31,29,32,28,25,24,25,30,31,32,31,30,29,27,27,25,27,30,31,27,27
8893978,"117,000,750,011,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,벚꽃로,서울특별시 금천구,0.745,2,41,42,44,43,37,42,35,34,29,28,28,29,30,29,28,26,21,16,15,26,35,37,37,38
8893995,"1210027301,1210027301,1210027302,1210027302,1210027302,1210027303,1210027303,1210027304,1210027304,1210027304,1210028300,1210028300,1210028300,1210028300,1210028300,1210028300,1210029101,1210029101,1210029101,1210029102,1210029102,1210029102,1210029103,1210029103,1210029103",특별광역시도,잠원로,서울특별시 서초구,1.263,4,34,33,34,34,35,34,34,34,33,32,32,31,32,32,31,31,30,30,30,31,32,32,33,32
8893998,"11,600,005,021,160,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,경인로,서울특별시 구로구,0.473,6,37,37,37,37,33,40,39,40,37,37,38,39,40,39,38,38,36,34,32,33,35,37,39,36
8893999,"1,150,009,500,115,000,000,000,000,000,000,000,000,000",특별광역시도,강서로,서울특별시 강서구,0.383,6,28,28,29,29,28,30,30,18,11,14,19,20,21,20,20,19,19,19,19,22,24,25,24,27
8894000,"117,000,620,111,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,벚꽃로,서울특별시 금천구,0.745,2,38,38,40,41,31,36,30,31,26,25,28,29,30,29,29,29,28,27,27,30,32,33,34,35
8894069,"1,170,002,602,117,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,호암로,서울특별시 금천구,1.137,4,44,44,45,44,42,43,41,36,34,36,37,39,40,39,38,37,34,31,27,30,37,39,40,42
8894070,"111,000,150,511,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,연서로,서울특별시 은평구,0.966,6,30,32,32,33,37,32,34,28,24,26,26,26,26,25,24,22,20,21,24,27,29,29,29,33
8894071,"111,000,160,111,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,연서로,서울특별시 은평구,0.966,6,36,37,37,39,42,36,35,27,24,25,23,23,25,23,22,21,20,20,19,24,25,28,31,37
8894072,"1000021801,1000021801,1000021807,1000021807,1000021807,1000021807,1000021808,1000021803,1000021803,1000021803,1000021803,1000021803,1000021803,1000021804,1000021804,1000021804,1000021805,1000021806,1000021806,1070060700,1070060700,1070060700,1070016104,1070016104",특별광역시도,평창문화로,서울특별시 종로구,3.334,4,48,48,49,49,47,48,42,37,35,37,38,38,38,38,36,34,32,31,33,37,41,42,43,47
8894073,"1070016202,1070016202,1070060800,1070060800,1070060800,1000021707,1000021707,1000021706,1000021705,1000021705,1000021705,1000021704,1000021704,1000021704,1000021704,1000021704,1000021704,1000021708,1000021709,1000021709,1000021709,1000021709,1000021702,1000021701",특별광역시도,평창문화로,서울특별시 성북구,3.35,4,47,48,50,50,47,48,43,33,27,32,36,38,38,37,36,32,31,29,33,37,38,39,42,46
8894136,"107,005,590,010,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",도시고속도로,내부순환로,서울특별시 성북구,4.82,3,70,71,71,71,66,69,59,48,37,50,58,61,62,59,58,53,43,36,43,54,63,65,64,68
8894476,"12,400,551,041,240,000,000",도시고속도로,올림픽대로,서울특별시 강동구,1.337,4,78,78,78,78,76,78,55,31,35,48,64,70,70,66,66,68,68,68,68,69,70,71,74,76
8894495,"10,700,751,001,070,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,북악산로,서울특별시 성북구,5.331,2,34,33,34,34,34,35,36,38,37,36,34,33,33,32,32,31,32,33,33,31,30,30,30,31
8894496,"10,000,170,031,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,북악산로,서울특별시 종로구,5.331,2,34,35,36,35,34,35,32,36,36,36,34,33,33,33,33,33,34,35,34,33,32,31,32,33
8894650,"107,001,640,110,700,000,000,000,000,000",특별광역시도,장월로,서울특별시 성북구,0.86,2,22,24,24,26,23,24,22,20,18,19,18,19,18,19,18,18,17,18,17,17,19,20,20,20
8894651,"10,700,197,001,070,000,000",특별광역시도,장위로,서울특별시 성북구,0.813,2,27,25,26,24,24,26,22,20,18,20,20,22,23,23,21,21,20,19,20,21,22,23,22,24
8894658,"1,240,056,601,124,000,000,000,000,000,000,000,000,000",특별광역시도,풍산로,서울특별시 강동구,0.492,4,24,23,23,26,23,25,24,24,23,23,24,24,23,22,22,21,21,23,23,23,23,23,22,23
8894676,"107,001,630,210,700,000,000,000,000,000",특별광역시도,장월로,서울특별시 성북구,0.86,2,26,27,26,26,24,25,22,20,18,20,21,22,22,22,22,21,21,22,21,22,22,23,23,24
8894677,"10,700,186,001,070,000,000",특별광역시도,장위로,서울특별시 성북구,0.813,2,28,29,28,29,26,27,29,28,23,25,24,23,23,23,22,21,20,21,23,22,23,24,26,28
8894678,"1,210,017,300,121,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,서초대로,서울특별시 서초구,0.382,4,30,30,30,30,29,30,27,23,20,22,23,25,26,25,25,26,26,24,22,24,23,27,27,27
8894680,"1,240,056,701,124,000,000,000,000,000,000,000,000,000",특별광역시도,풍산로,서울특별시 강동구,0.492,4,25,26,27,25,25,26,25,25,24,24,26,26,25,25,25,23,23,24,24,24,24,24,23,24
